Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara","Biossido di Azoto",2018-05-22,9,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,10,40,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,11,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,12,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,13,37,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,14,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,15,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,16,41,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,17,50,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,18,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,19,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,20,36,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,21,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,22,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,23,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-22,24,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,1,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,2,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,3,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,4,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,5,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,6,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,7,29,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,8,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,9,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,10,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,11,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,12,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,13,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,14,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,15,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,16,47,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,17,45,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,18,52,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,19,39,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,20,50,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,21,52,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,22,42,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,23,39,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-23,24,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,1,46,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,2,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,3,36,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,4,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,5,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,6,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,7,31,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,8,35,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,9,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,10,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,11,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,12,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,13,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,14,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,15,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,16,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,17,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,18,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,19,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,20,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,21,42,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,22,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,23,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-24,24,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,1,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,2,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,3,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,4,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,5,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,6,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,7,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,8,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,9,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,10,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,11,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,12,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,13,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,14,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,15,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,16,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,17,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,18,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,19,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,20,34,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,21,46,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,22,37,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,23,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-25,24,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,1,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,2,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,3,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,4,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,5,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,6,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,7,37,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,8,39,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,9,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,10,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,11,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,12,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,13,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,14,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,15,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,16,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,17,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,18,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,19,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,20,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,21,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,22,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,23,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-26,24,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,1,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,2,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,3,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,4,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,5,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,6,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,7,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,8,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,9,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,10,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,11,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,12,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,13,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,14,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,15,8,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,16,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,17,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,18,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,19,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,20,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,21,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,22,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,23,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-27,24,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,1,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,2,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,3,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,4,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,5,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,6,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,7,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,8,29,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,9,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,10,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,11,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,12,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,13,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,14,12,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,15,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,16,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,17,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,18,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,19,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,20,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,21,35,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,22,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,23,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-28,24,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,1,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,2,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,3,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,4,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,5,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,6,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,7,39,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,8,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,9,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,10,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,16,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,17,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,18,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,19,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,20,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,21,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,22,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,23,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-29,24,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,1,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,2,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,3,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,4,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,5,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,6,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,7,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,8,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,9,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,10,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,11,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,12,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,13,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,14,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,15,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,16,36,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,17,47,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,18,31,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,19,33,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,20,34,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,21,40,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,22,42,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,23,46,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-30,24,37,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,1,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,2,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,3,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,4,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,5,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,6,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,7,35,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,8,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,9,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,10,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,11,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,12,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,13,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,14,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,15,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,16,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,17,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,18,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,19,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,20,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,21,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,22,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,23,30,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-05-31,24,29,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,1,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,2,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,3,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,4,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,5,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,6,31,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,7,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,8,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,9,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,10,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,11,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,12,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,13,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,14,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,15,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,16,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,17,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,18,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,19,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,20,37,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,21,41,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,22,39,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,23,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-01,24,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,1,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,2,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,3,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,4,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,5,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,6,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,7,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,8,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,9,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,10,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,11,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,12,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,13,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,14,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,15,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,16,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,17,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,18,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,19,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,20,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,21,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,22,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,23,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-02,24,29,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,1,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,2,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,3,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,4,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,5,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,6,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,7,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,8,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,9,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,10,10,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,11,11,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,12,12,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,13,12,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,14,8,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,15,9,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,16,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,17,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,18,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,19,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,20,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,21,38,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,22,39,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,23,28,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-03,24,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,1,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,2,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,3,12,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,4,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,5,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,6,40,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,7,41,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,8,35,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,9,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,10,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,11,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,12,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,13,19,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,14,24,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,15,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,16,37,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,17,51,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,18,53,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,19,46,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,20,50,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,21,54,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,22,45,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,23,32,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-04,24,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,1,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,2,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,3,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,4,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,5,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,6,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,7,26,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,8,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,9,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,10,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,11,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,12,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,13,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,14,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,15,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,16,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,17,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,18,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,19,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,20,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,21,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,22,12,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,23,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-05,24,16,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,1,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,2,12,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,3,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,4,13,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,5,23,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,6,27,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,7,33,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,8,34,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,9,22,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,10,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,11,25,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,12,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,13,15,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,14,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,15,14,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,16,18,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,17,17,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,18,20,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,19,21,µg/mc
"Parco S. Chiara","Biossido di Azoto",2018-06-06,20,22,µg/mc
