Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Piana Rotaliana",Ozono,2019-02-13,7,61,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,8,29,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,9,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,10,29,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,11,60,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,12,66,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,13,66,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,14,58,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,15,64,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,16,60,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,17,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,18,5,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,19,4,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,20,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,21,10,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,22,18,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,23,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-13,24,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,1,14,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,2,31,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,3,11,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,4,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,5,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,6,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,7,40,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,8,33,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,9,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,10,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,11,57,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,12,66,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,13,73,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,14,67,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,15,72,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,16,51,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,17,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,18,11,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,19,19,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,20,21,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,21,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,22,16,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,23,15,µg/mc
"Piana Rotaliana",Ozono,2019-02-14,24,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,1,21,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,2,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,3,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,4,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,5,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,6,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,7,38,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,8,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,9,10,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,10,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,11,40,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,12,65,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,13,71,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,14,71,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,15,53,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,16,54,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,17,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,18,14,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,19,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,20,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,21,9,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,22,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,23,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-15,24,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,1,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,2,21,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,3,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,4,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,5,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,6,33,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,7,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,8,40,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,9,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,10,44,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,11,56,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,12,65,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,13,59,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,14,59,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,15,61,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,16,55,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,17,17,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,18,14,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,19,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,20,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,21,42,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,22,38,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,23,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-16,24,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,1,42,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,2,44,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,3,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,4,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,5,51,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,6,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,7,51,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,8,50,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,9,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,10,52,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,11,65,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,12,71,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,13,65,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,14,69,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,15,72,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,16,66,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,17,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,18,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,19,50,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,20,53,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,21,40,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,22,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,23,44,µg/mc
"Piana Rotaliana",Ozono,2019-02-17,24,41,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,1,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,2,52,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,3,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,4,53,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,5,51,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,6,48,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,7,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,8,38,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,9,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,10,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,11,58,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,12,56,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,13,61,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,14,63,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,15,70,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,16,66,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,17,18,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,18,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,19,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,20,29,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,21,22,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,22,27,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,23,32,µg/mc
"Piana Rotaliana",Ozono,2019-02-18,24,33,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,1,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,2,32,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,3,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,4,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,5,38,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,6,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,7,32,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,8,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,9,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,10,14,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,11,31,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,12,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,13,42,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,14,50,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,15,56,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,16,54,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,17,56,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,18,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,19,7,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,20,18,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,21,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,22,12,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,23,15,µg/mc
"Piana Rotaliana",Ozono,2019-02-19,24,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,1,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,2,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,3,35,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,4,41,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,5,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,6,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,7,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,8,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,9,18,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,10,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,11,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,12,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,13,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,14,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,15,55,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,16,51,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,17,42,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,18,19,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,19,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,20,7,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,21,6,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,22,10,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,23,11,µg/mc
"Piana Rotaliana",Ozono,2019-02-20,24,17,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,1,21,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,2,21,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,3,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,4,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,5,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,6,35,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,7,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,8,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,9,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,10,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,11,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,12,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,13,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,14,54,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,15,60,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,16,59,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,17,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,18,16,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,19,3,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,20,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,21,11,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,22,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,23,33,µg/mc
"Piana Rotaliana",Ozono,2019-02-21,24,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,1,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,2,44,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,3,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,4,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,5,48,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,6,46,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,7,18,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,8,12,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,9,12,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,10,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,11,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,12,46,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,13,51,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,14,55,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,15,78,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,16,90,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,17,89,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,18,87,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,19,83,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,20,76,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,21,67,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,22,53,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,23,52,µg/mc
"Piana Rotaliana",Ozono,2019-02-22,24,48,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,1,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,2,52,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,3,56,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,4,57,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,5,58,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,6,54,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,7,41,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,8,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,9,29,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,10,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,11,53,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,12,63,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,13,69,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,14,74,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,15,78,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,16,79,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,17,76,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,18,76,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,19,74,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,20,76,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,21,74,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,22,70,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,23,71,µg/mc
"Piana Rotaliana",Ozono,2019-02-23,24,35,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,1,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,2,29,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,3,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,4,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,5,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,6,27,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,7,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,8,20,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,9,19,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,10,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,11,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,12,50,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,13,55,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,14,60,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,15,54,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,16,48,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,17,46,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,18,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,19,19,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,20,3,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,21,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,22,3,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,23,3,µg/mc
"Piana Rotaliana",Ozono,2019-02-24,24,4,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,1,3,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,2,15,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,3,16,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,4,9,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,5,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,6,7,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,7,10,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,8,10,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,9,12,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,10,17,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,12,32,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,13,38,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,14,41,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,15,46,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,16,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,17,28,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,18,5,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,19,6,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,20,15,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,21,5,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,22,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,23,27,µg/mc
"Piana Rotaliana",Ozono,2019-02-25,24,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,1,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,2,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,3,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,4,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,5,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,6,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,7,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,8,24,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,9,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,10,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,11,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,12,26,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,13,35,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,14,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,15,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,16,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,17,25,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,18,13,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,19,4,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,20,7,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,21,15,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,22,18,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,23,10,µg/mc
"Piana Rotaliana",Ozono,2019-02-26,24,31,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,1,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,2,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,3,40,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,4,52,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,5,29,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,6,3,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,7,53,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,8,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,9,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,10,31,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,11,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,12,47,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,13,58,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,14,67,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,15,68,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,16,82,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,17,83,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,18,48,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,19,67,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,20,38,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,21,31,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,22,23,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,23,30,µg/mc
"Piana Rotaliana",Ozono,2019-02-27,24,33,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,1,22,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,2,35,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,3,42,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,4,37,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,5,36,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,6,41,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,7,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,8,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,9,27,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,10,42,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,11,45,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,12,43,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,13,49,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,14,57,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,15,63,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,16,62,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,17,41,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,18,34,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,19,39,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,20,5,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,21,12,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,22,11,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,23,8,µg/mc
"Piana Rotaliana",Ozono,2019-02-28,24,12,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,1,18,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,2,12,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,3,20,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,4,11,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,5,3,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,6,13,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,7,7,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,8,7,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,9,12,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,10,18,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,11,20,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,12,22,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,13,27,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,14,23,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,15,29,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,16,40,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,17,42,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,18,20,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,19,3,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,20,3,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,21,3,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,22,5,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,23,5,µg/mc
"Piana Rotaliana",Ozono,2019-03-01,24,11,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,1,19,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,2,13,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,3,5,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,4,11,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,5,3,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,6,9,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,7,42,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,8,40,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,9,34,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,10,55,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,11,59,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,12,63,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,13,89,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,14,95,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,15,104,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,16,105,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,17,93,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,18,75,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,19,79,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,20,27,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,21,47,µg/mc
"Piana Rotaliana",Ozono,2019-03-02,22,46,µg/mc
